Date,US_PIONEER_FUND,STRATEGIC_INCOME,GLOBAL_EQUITY,GLOBAL_EQUITY_TARGET_INCOME,GLOBAL_ECOLOGY_ESG,EUROPEAN_EQUITY_SMALL_CAP
13/11/2009,0.0,0.0008076728924786281,0.0048595587520652295,0.0004891889247629067,0.004392971246006461,0.00716195569136735
14/11/2009,0.0,0.0,0.0,0.0,0.0,0.0
15/11/2009,0.0,0.0,0.0,0.0,0.0,0.0
16/11/2009,0.008991588513970639,-0.002320185614849035,0.00870490376245292,0.008116565617054539,0.019383697813121215,0.018867924528301883
17/11/2009,0.005940973553085538,0.009403437815975746,0.004314891168855972,0.0,-0.004095563139931757,-0.007816862088218746
18/11/2009,-0.0059058868355877925,-0.009716518080737258,-0.006587741073133424,-0.006111165001455143,-0.0011749730735336472,-0.00365785030951038
19/11/2009,-0.008911460329628085,0.00809225166902694,-0.009418548774627666,-0.012785477259418143,-0.013430055876874847,-0.022215946531111697
20/11/2009,-0.0029971961713236572,0.0007023881196066561,-0.004560007761715279,-0.003954522985664899,-0.004073926868044531,-0.012804467122364493
21/11/2009,0.0,0.0,0.0,0.0,0.0,0.0
22/11/2009,0.0,0.0,0.0,0.0,0.0,0.0
23/11/2009,0.009018619084561585,-0.008422741401784894,0.00857699805068246,0.010521091811414474,0.015065349695699837,0.016676418958455175
24/11/2009,-0.002979336857280135,0.0041460208312265046,-0.0027058368766911256,-0.003732442785580936,-0.010418714369962556,-0.005851318944844142
25/11/2009,0.0,-0.006344410876132911,0.0020348837209300807,0.0017746228926351915,0.004966229638458497,0.0018332690081048764
26/11/2009,0.0029882398303451296,0.004459308807134965,-0.00909002997775843,-0.00993996653872653,-0.015516900573235848,-0.034479437542136115
27/11/2009,-0.012013455069677992,0.003026939763898673,-0.008197521225724591,-0.007256461232604261,0.0003011745808654265,0.0214463840399004
28/11/2009,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2009,0.0,0.0,0.0,0.0,0.0,0.0
30/11/2009,-0.009046692607003859,-0.0019112765315359992,0.0015743382859392252,-0.0037048162611394986,-0.0038137294259332766,-0.015820312500000044
01/12/2009,0.015313635025032024,-0.007256601491634762,0.014539738677669556,0.018090452261306567,0.02740278057626444,0.026791029966263258
02/12/2009,0.002997196171323546,-0.00010152284263964528,0.0029050062941802235,0.006515301085883385,0.0064718572269071295,0.007730962504831851
03/12/2009,-0.0029882398303450186,-0.002132196162046851,-0.0035724630684560443,0.003432718713221039,0.008768511301636916,-0.00421940928270037
04/12/2009,0.005994392342647092,0.010276760276760388,0.01191860465116279,0.009285504838236758,0.007436739424377059,0.009341294298921499
05/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
06/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
07/12/2009,0.008938010571840627,0.006445764931010123,0.0009575792396820937,0.007069533217121782,0.008244655354232577,-0.00553382310848205
08/12/2009,-0.0059058868355877925,0.00880616431502057,-0.00564431263752041,-0.0031733820559669557,-0.006275553865170647,-0.013815600115129945
09/12/2009,-0.002970486776542769,-0.0012895546076777675,-0.0026938618433711703,-0.0091645765000965,-0.011482154817720858,-0.013230859032979825
10/12/2009,0.014992791926958127,0.00019864918553835764,0.00617403048427545,0.0063284977120048325,0.0057109669925468065,0.0041407867494822614
11/12/2009,0.005870656187860979,0.005660377358490454,0.008053691275167862,0.008707430340557432,0.011838306063522541,0.006578301423662225
12/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
13/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
14/12/2009,0.005836392732749607,-0.0020736644613409405,0.005896899372265674,0.013236140418185327,0.010272995339103863,0.00829106515801814
15/12/2009,0.0058961160505381915,0.005046507025529223,0.0007564296520423675,0.004070427868231752,0.007249788155541115,-0.002998935861468488
16/12/2009,0.0028842575362857392,-0.000689179875947521,0.0051965230536659135,0.006410860752333436,0.009254066180594434,0.015039782650883016
17/12/2009,0.0,0.02059113300492621,-0.0015978945389604204,-0.0002810304449648582,-0.007779938871908865,-0.008794570308765959
18/12/2009,0.0,0.0030891012646008242,0.0038599133873093994,0.0,-0.0013068234854849425,-0.001253737100973984
19/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
20/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
21/12/2009,0.014472585583078068,-0.006736598979886432,0.007596361249179395,0.01133808095952027,0.013833068511075908,0.006179992275009649
22/12/2009,0.008504801097393822,0.003875593450247017,0.008935219657483229,0.007875474844806662,0.007098736977966258,0.0004798464491362342
23/12/2009,-0.002811026478055867,-0.007142167744426109,-0.0009225092250922939,-0.001654715940430318,0.004485536433540993,-0.00047961630695436686
24/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
25/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
26/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
27/12/2009,0.0,0.0,0.0,0.0,0.0,0.0
28/12/2009,0.002818950622897276,-0.007485175464178151,0.004709141274238382,0.0036832412523020164,0.004192107901211939,0.0025911708253358867
29/12/2009,0.0,0.00029382957884438454,0.00036761327083900674,0.0002752293577981124,-0.0011797803793447414,0.00880635589164358
30/12/2009,0.005622052956111734,0.008714383628708466,0.001745521359669322,0.0022929468953498677,-0.0009994548428130523,0.004174969162159536
31/12/2009,-0.005590622182146121,-0.004756357988739968,-0.005685986793837139,-0.0016471449487555079,-0.00045475216007273556,0.005669469904564073
01/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2010,0.0,-0.00487662147664103,0.011529238147943266,0.008524289642529936,0.018744313011828773,0.024053368411162124
05/01/2010,0.002811026478055867,0.005978633735175931,0.004467949302452867,0.005907479778242353,0.011432654519471175,0.006147352968162156
06/01/2010,0.008499864363866516,0.001558846453624252,0.002723311546841023,0.004156125767979635,0.003973860826563147,0.0060186029545867825
07/01/2010,0.0027795212050569784,0.004182879377431892,0.003711750860039942,0.0017995321216484061,-0.0004397924179786461,0.009970993473531697
08/01/2010,0.002771816881258937,0.0009687106461300221,0.004599981960854871,0.003772229207831934,0.007215769095388902,0.0045772751750134955
09/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
10/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
11/01/2010,-0.008381631743201168,-0.01451659730959065,-0.00781109714490924,-0.008231925554760267,-0.0026210029704699656,-0.0035736621102475663
12/01/2010,-0.005575038215987704,0.004124521260925107,-0.006062799746629266,-0.004330566582461226,-0.008409250175192673,-0.012104366538151168
13/01/2010,0.0028031467582965153,0.00019559902200483315,0.004096868171886481,0.0006342877854295104,-0.007243816254417057,0.009257578507896103
14/01/2010,0.005680793507664594,0.0046934584922264655,0.007706954392963983,0.010504391922484757,0.010055169959067634,0.007284172661870425
15/01/2010,-0.002869183179413648,0.009245742092457432,-0.002969228000719748,-0.0026884129402275914,-0.017443397057527954,-0.005892331041871368
16/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
17/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
18/01/2010,0.002877439079219668,-0.001060752169720347,0.0010829347531811084,0.0001797106658278924,0.0,0.0061966771441401836
19/01/2010,0.011118084820227692,0.006081668114682914,0.011538808257459454,0.010151828227472848,0.0017035775127767216,0.000714030703320212
20/01/2010,0.0,0.013433122241412354,-0.004010337759557836,-0.0024902170046247063,-0.01414249910490506,-0.011862290403139464
21/01/2010,-0.005497916112441215,0.006154137473963095,-0.010647816750179007,-0.0044579172610555995,-0.010350463047031022,-0.012185215272136563
22/01/2010,-0.011145786892554632,-0.0057400959819328135,-0.019716017002803565,-0.015493462296256366,-0.020642201834862428,-0.01891447368421051
23/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
24/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
25/01/2010,-0.011181244364292242,-0.0030285822449365174,-0.0026755235722852877,-0.00864186300372971,-0.005995316159250641,0.0027940765576977
26/01/2010,0.008480758708736102,0.006740079741788474,0.0021276595744681437,0.0025692787667461747,0.0028272547356515965,-0.0019504040122597655
27/01/2010,-0.008409440274889324,0.0007543611504008396,-0.001476968522108324,-0.010616877173714179,-0.011934968517996358,-0.003629257398101604
28/01/2010,0.0,0.005653443889569454,-0.0047148007765555056,-0.0011100832562441765,-0.006372455773254737,-0.0013075558046137248
29/01/2010,0.005653839139157402,0.006652300196758221,-0.0034367453093070433,0.0025004630487126533,0.007179094476883252,0.009538950715421324
30/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
31/01/2010,0.0,0.0,0.0,0.0,0.0,0.0
01/02/2010,0.0,-0.0012099776619508562,0.009040917140460403,0.003510392609699764,0.005607298992587051,0.010930986567855516
02/02/2010,0.0084330794341676,-0.0029820147236977457,0.009883613523000045,0.010862560986836023,0.01852376901994135,0.015944286630624083
03/02/2010,-0.0027875191079937967,0.0011216001495466532,-0.0023781212841855748,-0.000728531099171259,-0.0035260276514799127,0.0
04/02/2010,-0.011181244364292242,0.012603865185323526,-0.019162006051159697,-0.014581244873781207,-0.026073191172362398,-0.028592044737079436
05/02/2010,-0.008571949662593448,0.009496588604093636,-0.0018695083193120965,-0.015074447424396564,-0.01548905249067789,-0.028505106778087375
06/02/2010,0.0,0.0,0.0,0.0,0.0,0.0
07/02/2010,0.0,0.0,0.0,0.0,0.0,0.0
08/02/2010,0.011497424576894844,-0.004018631838524023,-0.004682524817381517,0.003943661971830936,0.004952898902593095,-0.006785816687374546
09/02/2010,0.0,-0.00430994956441999,0.005269100489273537,0.00028058361391702924,0.0030923850019326515,0.005869899923017785
10/02/2010,-0.002818950622897165,0.0002762939767912975,0.0032759266192436964,0.0011220196353434186,0.001348747591522148,0.008227303166554956
11/02/2010,0.01705270837132966,0.005892643403001552,0.013060919861927367,0.012421780143831329,0.0155859149509332,0.00445962615048856
12/02/2010,-0.005648704384470515,0.0011899313501144704,-0.0010129846210517046,-0.0024907749077491825,-0.004262978400909501,-0.014736444360476164
13/02/2010,0.0,0.0,0.0,0.0,0.0,0.0
14/02/2010,0.0,0.0,0.0,0.0,0.0,0.0
15/02/2010,0.0084761045987376,0.0010970927043336687,0.0011983775811208464,0.0034218070840654757,0.003329844924364833,-0.0010546500479385879
16/02/2010,0.005543633762517874,-0.006392694063926951,0.007918239572783259,0.0036866359447005337,0.012801062014033748,0.00978980708321342
17/02/2010,0.008358527476436173,0.0012867647058822929,0.011601351968575813,0.015243342516069847,0.017039603033423667,0.023952095808383422
18/02/2010,0.005467372134038806,0.0007343491830364979,0.006772620552645936,0.003617945007235779,0.00883733775200235,0.0038058108233547383
19/02/2010,0.019119452727591746,0.008897450009172525,0.004395013005650705,0.008832011535688578,0.0031024728533626256,9.247272054757616e-05
20/02/2010,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2010,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2010,-0.00808950086058513,-0.004818619874534025,-0.0009823182711198308,-0.0016080042880113332,-0.004730282907304706,0.003698566805362846
23/02/2010,-0.00806871421134836,0.005207381691942237,-0.00840261017252164,-0.008231925554760267,-0.011699113426560603,-0.011146936895439885
24/02/2010,0.0027114493133910678,-0.0028174134327001443,0.0017127918507167106,-0.0018946228798268905,-0.005733838897623134,-0.007359791317309572
25/02/2010,-0.008112351709700039,0.007838133430550398,-0.0018898488120950852,-0.010123836210792603,-0.010789693981955284,-0.0184889723134678
26/02/2010,0.005452466801512568,-0.00669198770121171,-0.000811468758452838,0.00474842480138804,0.006488011283497963,0.009562057754828768
27/02/2010,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2010,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2010,0.024490509927403092,0.012563729060451445,0.019039884497383364,0.022357538853039927,0.0217675635276533,0.01610153438151163
02/03/2010,0.0,-0.00512497752202834,0.0018595590188612565,0.004711529913770107,0.002102953277864028,0.008109619686800906
03/03/2010,-0.005293263894817657,-0.009218255761409888,-0.0024748099699487547,-0.0022119978764820747,0.0057481751824819405,0.006842348589921388
04/03/2010,0.0,0.006749977196023105,0.004696083643451976,0.0001773521326595695,-0.005171006078200202,0.002295894939847498
05/03/2010,0.013389408634451927,-0.0019026909486273835,0.012875914983684567,0.013831013387711533,0.013313879263177064,0.01264431006047273
06/03/2010,0.0,0.0,0.0,0.0,0.0,0.0
07/03/2010,0.0,0.0,0.0,0.0,0.0,0.0
08/03/2010,-0.002625561107817309,-0.002995642701525081,0.0003482803656944533,0.003235679930039481,-0.0028797696184306165,0.0004524068041982243
09/03/2010,0.007897418478260754,0.006373486297004405,0.004787187744799359,0.005927475592747644,0.006949458483754389,-0.0004522022248348856
10/03/2010,-0.005223691970679956,-0.006242649054555294,-0.0006063756063755532,0.001126516464471372,0.0028681545218249838,0.012486427795874055
11/03/2010,-0.002625561107817309,-0.0004552075746540041,0.001473519979197313,-0.0018177096857959762,0.0017874698364466202,0.0015192135835566667
12/03/2010,0.0,-0.005464978595500547,-0.0020772027003636007,0.0002601456815816139,0.006512623784458826,0.008833764611403616
13/03/2010,0.0,0.0,0.0,0.0,0.0,0.0
14/03/2010,0.0,0.0,0.0,0.0,0.0,0.0
15/03/2010,0.002632472826086918,0.008334096528986201,0.0031222896790978893,-0.0004334633723450665,-0.003102286828576495,-0.010967627808243452
16/03/2010,0.00262556110781742,-0.005812897366030856,0.0021615078678887123,0.0032957502168258213,0.0021339023739663787,0.011804686102665052
17/03/2010,0.010559216083797951,0.0021012241914855068,0.008886204814079868,0.013226141078838127,0.010646792653713044,0.006275410995226993
18/03/2010,0.007773969740031861,0.009298933357644312,0.005216350265093261,0.0018769729545262681,-0.006671933982968947,-0.002195871761089152
19/03/2010,0.0,0.005058260319754426,0.00042535091450446316,0.0038320701694625203,-0.001414052143172917,-0.003609154929577474
20/03/2010,0.0,0.0,0.0,0.0,0.0,0.0
21/03/2010,0.0,0.0,0.0,0.0,0.0,0.0
22/03/2010,0.00779694757796956,0.00044935741889085,0.002125850340136015,0.0033932813030199682,0.0034516328878662073,0.0009718172983479434
23/03/2010,0.0025514403292181687,8.98311174990507e-05,0.006109461179465425,0.003466351031450765,0.010760275180807799,0.00812003530450145
24/03/2010,0.01535177735818083,0.009161950956615428,0.004975963565826191,0.009689106074648235,0.011518324607329822,0.006741376291367507
25/03/2010,0.007519404915911965,-0.0016911437472184598,0.0015944947969117607,0.006091455273698143,0.005779848171152624,0.009044264718671258
26/03/2010,-0.017494583099269656,-0.0023181169757487963,-0.0026811897779639438,-0.008791573359873794,-0.008319752980530004,-0.0012065845040075684
27/03/2010,0.0,0.0,0.0,0.0,0.0,0.0
28/03/2010,0.0,0.0,0.0,0.0,0.0,0.0
29/03/2010,0.002532059135832654,-0.005093833780160928,0.001596236242964011,0.0012551250941343906,0.005275903822868022,0.0002588661661921954
30/03/2010,0.0025256640052142565,0.003323452797987958,0.004110048649555331,0.004679926458298622,0.003613524907510879,-0.0009489302967563562
31/03/2010,-0.00755790329134487,-0.006893464637421576,-0.008520591429287405,-0.006904009316253568,-0.003343334762108907,0.0018996632415162473
01/04/2010,0.00507697346871927,-0.0016226449112053398,0.00935209368944312,0.009213501968339033,0.008773438843970416,0.01292769111436698
02/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
03/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
04/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
05/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
06/04/2010,0.017761121068926133,0.007945823927765217,0.0164440734557596,0.017677815586355727,0.015177353342428423,0.017527439802603517
07/04/2010,0.0,0.007435277255218198,-0.0008212203334153623,0.002283477409884105,0.002183772887619506,0.002341332887365155
08/04/2010,-0.004963176432917105,-0.001689489596300886,-0.0025478754006740267,-0.007567127746135105,-0.008967482400268123,-0.009343455410027568
09/04/2010,0.0024939662107803517,-0.005967756301772487,0.003295978905734964,0.004919242436664639,0.0054968287526426796,0.009515789473684144
10/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
11/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
12/04/2010,-0.007463285450605817,-0.008960573476702538,-0.007063074901445421,-0.006282124500285535,-0.00487804878048792,-0.005755755755755709
13/04/2010,0.0,0.004701627486437765,0.0007444168734489498,-0.002545155993431858,-0.004563894523326506,-0.007299270072992692
14/04/2010,0.0050129366106079765,-0.005939524838013077,0.006198859409868529,0.007654951024775869,0.007641365257259336,0.01217038539553772
15/04/2010,0.010056315366049784,0.005703422053231932,0.006489239362575949,0.007433425910798874,0.009352881698685644,0.008266533066132231
16/04/2010,-0.012425328554360848,0.007471419569718307,-0.011425773280013152,-0.011838157788048309,-0.01769763753234832,-0.01018633540372671
17/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2010,0.0,0.0014295925661185205,-0.00057789152150578,-0.008451628784770682,-0.012407580521798356,-0.0141398929049531
20/04/2010,0.017582063069602416,0.0005353319057816996,0.009003799768709797,0.014730221780867359,0.020480165218139668,0.02571501315454472
21/04/2010,0.002457002457002533,0.007401462457642172,0.002947196070405278,0.0035067688794649943,-0.0023610759760519517,0.0023994704616912
22/04/2010,-0.002450980392156854,0.005399663627511764,0.0015508938045873943,-0.0043071921982933414,-0.002451187558110135,-0.0077589764754437685
23/04/2010,0.0073710073710073765,-0.005810882197569978,0.0011409942950284524,0.0024485798237021683,0.010760887985087342,0.01572248565011236
24/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
25/04/2010,0.0,0.0,0.0,0.0,0.0,0.0
26/04/2010,0.009834775767112447,0.003365214311016551,0.005372842722240367,0.011643054877055858,0.013077374465587877,0.011629811629811693
27/04/2010,-0.02181534865601864,0.004677846425419352,-0.02056680161943325,-0.019959758551307827,-0.02010757136946617,-0.02801165803108807
28/04/2010,0.004938271604938205,0.005183167881929185,0.0017361111111111605,-0.00476307793380959,-0.010555649383550025,-0.02132267199733473
29/04/2010,0.012364270428786517,-0.0007865757734661916,0.008830568622596235,0.010149352256786814,0.020653750960143435,0.019063829787234088
30/04/2010,-0.007359273467470451,-0.0016618560307880559,-0.011780104712041828,-0.004247671949027865,-0.007107617693787205,-0.004593285451812257
01/05/2010,0.0,0.0,0.0,0.0,0.0,0.0
02/05/2010,0.0,0.0,0.0,0.0,0.0,0.0
03/05/2010,0.0024449877750609694,0.007534606623444962,0.012582781456953684,0.002214930270713733,0.008253326595923927,0.007802668009061264
04/05/2010,-0.007317073170731603,0.013826086956521877,-0.014879005886200058,-0.01105017598428426,-0.02129969929836284,-0.034215784215784195
