,column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,timestamp
1685,190.3910943,167.1626716,176.759736,172.094012,157.2539976,194.1076215,137.0248699,154.0608947,104.7563624,164.37047,229.7878043,142.4726552,168.4196003,168.1226073,161.4542128,171.1124943,157.2856982,159.7223993,157.8313641,156.7801047,156.2824171,157.0656941,154.4936141,135.2690185,155.1126788,199.4498486,184.5916869,157.8013412,167.8719853,154.2715746,149.4016113,152.4572495,153.8202812,154.0497913,152.8551935,150.4416041,163.6382764,172.8073648,169.2335673,158.8930289,170.9794821,161.847231,21/07/2005
1686,190.652384,167.2559617,177.733866,172.8095295,157.3123463,194.1091231,136.9641746,154.2293553,104.5887258,164.8262721,229.9643713,142.6014508,169.0433983,168.7324254,161.7678836,171.6618947,157.6357021,159.970591,157.9795588,158.0548187,157.7217778,157.9245328,155.090893,135.6493065,155.2373114,199.8017611,185.0741228,158.2887485,168.3546582,155.0688411,149.5765897,152.8368034,154.336847,154.7324373,153.2252883,150.5946935,164.0767548,173.1830566,169.7585212,159.4049553,171.2240605,162.421273,22/07/2005
1687,190.7179164,167.3083892,178.2679285,173.1881442,157.4769731,194.3110918,137.1204649,154.1613072,104.746808,165.1005006,230.1511855,142.7216601,169.3996154,169.048345,161.9752549,171.9772605,157.8655812,160.1516349,158.1035913,158.4000583,158.1077346,158.166476,155.2725527,135.7396146,155.2114442,199.9692653,185.2746783,158.5865188,168.6426257,155.2999073,149.6664182,152.956754,154.499518,154.9340273,153.3543273,150.709737,164.3182966,173.6775105,170.0643999,159.700328,171.5062021,162.909509,25/07/2005
1688,190.9128334,167.3623586,178.0308047,172.8937553,157.3929231,194.4514937,137.2115078,154.379559,104.9022844,164.9166853,230.1054673,142.7881353,169.204783,168.8188163,161.8506578,171.7482053,157.7307649,160.0445385,158.0584886,158.0629913,157.756329,157.8673246,155.0375826,135.70316,155.2333921,199.9177846,185.1354611,158.5937815,168.5714519,155.0635495,149.6006063,152.7991377,154.284195,154.6789592,153.2077171,150.6861848,164.1870056,173.7659999,169.8122566,159.6764434,171.4068682,163.0802629,26/07/2005
1689,191.2026885,167.7123891,177.9788226,172.9114026,157.3929231,194.5220701,137.3033094,154.6044497,104.9526622,164.9562878,230.3545529,142.9548772,169.1972573,168.8179693,161.8698266,171.7979999,157.7592837,159.9909903,158.118894,158.2319666,157.9361982,158.0086766,155.1277808,136.0237949,155.3039389,199.8232754,185.7364384,158.5663447,168.4037436,155.1698853,149.6261825,152.8353547,154.3488967,154.7967588,153.2576854,150.722419,164.0868541,173.8412935,170.0164513,159.6485781,171.3459323,163.0159084,27/07/2005
1690,191.5799202,167.616786,177.8371181,172.9146112,157.6242342,194.4725165,137.3033094,154.9405409,104.8909928,164.9630128,230.566591,143.1606733,169.1370516,168.7942542,161.8497865,171.815428,157.7549627,159.9459418,158.0802345,158.065421,157.7542965,157.8809115,155.0294976,136.731346,155.6472663,200.2535614,186.2822801,158.6575318,168.3644753,155.0514544,149.5653611,152.7687155,154.2590478,154.6900491,153.1827329,150.6499506,164.0414072,173.7714335,170.0958144,159.7226203,171.3275681,161.7657154,28/07/2005
1691,191.679059,167.8396028,178.126936,172.8785144,157.6103416,194.4822771,137.2942051,155.0708281,105.2523235,164.8501831,230.5074726,143.1842166,169.1989297,168.8103466,161.7670123,171.7017304,157.6408874,159.8668945,158.0407696,158.1029711,157.851243,157.7707857,154.9155497,136.5996123,155.3925142,200.1897869,186.0107376,158.5857119,168.3587487,155.0239886,149.5092183,152.6710745,154.1482428,154.5739747,153.0962494,150.6816555,163.9303148,173.7217552,170.0958144,159.6390242,171.350106,162.8683221,29/07/2005
1692,191.7723167,167.9120761,178.169661,172.9234348,157.6853614,194.5618632,137.3541417,155.1372165,105.2914097,164.8942688,230.5949678,143.2429363,169.2407392,168.8518481,161.8079638,171.7498651,157.6806409,159.9059931,158.0794291,158.1451597,157.8918915,157.8165523,154.9612805,136.6551227,155.4560063,200.267392,186.089995,158.628481,168.4012893,155.0678332,149.5581873,152.7101888,154.194608,154.6183343,153.1418248,150.7197014,163.9732368,173.7636712,170.143763,159.6820165,171.3960166,162.9120832,31/07/2005
1693,191.3194707,167.8519387,177.3543256,172.2151366,157.7166197,194.5310799,137.1143954,155.1081716,105.247112,164.3891504,230.2796696,143.1030615,168.6595869,168.2903073,161.4542128,171.170588,157.2580436,159.5847039,157.9312344,157.6126115,157.3126514,157.4058448,154.6583459,136.6062404,155.4340584,199.7756366,186.036927,158.1547922,167.8662587,154.7054851,149.448397,152.4737644,153.9253232,154.2804615,152.9337151,150.5883525,163.5187679,173.0371267,169.5741673,159.1995478,170.9644568,162.5156596,01/08/2005
1694,191.5463138,167.7717555,177.024631,171.9006939,157.971548,194.4822771,137.1523299,155.1073417,105.3061756,164.1403273,230.0841846,143.0526511,168.4196003,168.0599316,161.310447,170.8809494,157.0558191,159.4827073,157.9135155,157.3214881,157.0086012,157.1493612,154.4926035,136.4595934,155.6449148,199.5827763,186.1561576,157.9635413,167.6290127,154.5311146,149.4558827,152.4134994,153.7843941,154.0882363,152.8661756,150.5593652,163.2957415,172.7763159,169.3145838,158.9901595,170.8542714,162.4538793,02/08/2005
1695,191.8008822,167.817244,177.084446,171.971283,157.9666857,194.4274677,137.1022563,155.0766371,105.3391818,164.2150489,230.2631164,143.0651152,168.462246,168.1107497,161.3304871,170.9896676,157.0921158,159.4563582,157.8917696,157.1540591,156.8025137,157.0807113,154.4228704,137.3311902,155.6394278,199.5666405,185.823966,157.8594427,167.6920056,154.4204951,149.4112803,152.3468601,153.7055471,154.0293365,152.8071471,150.5267544,163.3529709,172.8780011,169.3021833,158.935225,170.8542714,162.5010726,03/08/2005
1696,191.7479521,167.9459997,177.2517855,172.1573818,157.7617705,194.5055523,137.122741,155.1255985,105.3105185,164.37047,230.4144596,143.0285539,168.6219584,168.2623573,161.4751242,171.1581393,157.2321174,159.6238026,157.9980831,157.3658856,156.9937645,157.3431541,154.6525348,137.4637525,155.7366255,199.3645598,185.6020455,158.1313902,167.7541804,154.6200637,149.5569397,152.5502547,153.9232276,154.2706038,152.9965873,150.6436096,163.5515906,173.0549799,169.4997644,159.1764593,170.9460926,162.5671432,04/08/2005
1697,191.8109641,167.7632746,176.3780593,171.5012233,157.7360692,194.1173821,137.0423198,155.1679211,105.080344,163.9542703,230.011666,142.6490914,168.066728,167.7778907,161.2024048,170.6900701,156.8726072,159.3756109,157.9272074,156.5408887,156.086695,156.7312643,154.2252934,137.0486669,155.3235352,198.7944309,185.5021124,157.6157391,167.2322393,154.0914085,149.4381041,152.2897822,153.5578072,153.7779651,152.7376857,150.5349071,163.1669753,172.5403442,168.816911,158.674883,170.8384113,162.3654991,05/08/2005
1698,191.8336484,167.4988242,176.9698005,171.847752,157.3852822,193.7096907,136.9770724,155.1919869,105.1394076,164.2217739,229.559213,142.4045181,168.4212727,168.0836467,161.378409,171.0245238,157.0653254,159.5116064,157.9988885,156.9554855,156.562688,156.9877479,154.401142,137.0080697,155.2294729,197.8885252,185.4628283,157.9893642,167.5799274,154.3491846,149.5117136,152.3906102,153.7073807,153.9815267,152.8527226,150.5077315,163.3841104,173.0184974,169.1442838,159.0251903,170.9961769,163.2450104,08/08/2005
1699,191.8832178,167.6931143,176.7412218,171.761922,158.0458732,193.7975358,136.9110663,155.0766371,105.2297403,164.2053351,229.3755518,142.5056158,168.3267832,168.0057255,161.3827655,170.9705797,157.0921158,159.5430553,158.0085534,156.9329555,156.53586,156.9765446,154.3900251,137.3295332,155.3180482,197.8424231,185.5303693,157.8836517,167.539841,154.3393573,149.5245017,152.3900308,153.7010939,153.965015,152.8540953,150.5747647,163.400101,172.8492808,169.0103585,158.9447788,170.8016828,162.0531654,09/08/2005
1700,191.8689351,167.9853203,176.930636,171.8020294,157.8360956,194.0768382,136.9012033,155.168751,105.0829497,164.1649854,229.5347774,142.6202855,168.3727736,168.0328285,161.3200314,170.9448525,157.0359424,159.4444586,157.9457318,157.1966894,156.8608442,157.0835717,154.3960889,137.5747734,155.4003527,197.9377007,185.5193422,157.8077969,167.4981184,154.4421654,149.4608731,152.3115124,153.6686121,154.0140571,152.8096181,150.5720471,163.3150985,172.8306515,169.1029488,158.8587943,170.8192123,162.1715776,10/08/2005
1701,192.1596303,167.716244,176.9598314,171.8381262,157.8069213,193.8035423,136.7752606,155.2841008,105.0221489,164.1672271,229.7830748,142.6574008,168.3861527,168.0455331,161.3121896,170.9689199,157.0126088,159.4291591,157.930429,157.135284,156.8053591,157.0072941,154.3463156,138.0776815,155.6511856,198.1267192,185.8205201,157.804569,167.4874832,154.3968089,149.4533874,152.2686315,153.6230328,153.9598397,152.7785938,150.6463272,163.3344555,172.8065886,169.1360168,158.8460559,170.9051904,162.2067581,11/08/2005
1702,192.42092,167.6399158,178.2914272,172.811936,157.7395424,194.1354016,137.0241112,155.4608599,105.2271345,164.7067175,230.3041052,142.8246966,169.1997659,168.7823966,161.6676832,171.6112702,157.4386629,159.7266492,158.0496291,158.4170663,158.2313058,157.9154748,154.9597645,138.7197799,156.0399765,198.5984971,185.8473986,158.4945247,168.1648614,155.186768,149.5700397,152.6108095,154.1513862,154.6629405,153.1201353,150.7341951,163.8141727,173.811797,170.0387722,159.5116398,171.2849964,163.339397,12/08/2005
1703,192.5335014,167.8650455,178.3170622,172.8520435,158.281352,194.2615381,137.3207593,155.5396961,104.9778511,164.8307554,230.483037,142.8695674,169.2783678,168.8442254,161.8036072,171.7531848,157.5423678,159.8932436,158.174467,158.3958615,158.1817147,157.9664855,155.0214126,138.6592984,156.0470312,198.5270389,186.1906173,158.5671517,168.3865637,155.2182656,149.6629872,152.6933842,154.2150401,154.7218402,153.2005788,150.8764143,163.9471469,173.6456854,170.2156858,159.5617974,171.4377536,163.3007843,15/08/2005
1704,192.499895,167.920557,179.0270093,173.4536558,158.3841569,194.1023658,137.291929,155.68907,105.0777382,165.215572,230.7723231,142.9609708,169.7391086,169.2770268,162.0196916,172.1681398,157.8941001,160.028389,158.204267,159.067124,158.9353365,158.4246281,155.3357167,139.0420719,156.1873408,198.7782951,185.9686968,158.9544952,168.7645211,155.627482,149.7072777,152.8741793,154.4832771,155.0850966,153.3708004,150.8909079,164.2324524,174.1075379,170.8092557,159.9160855,171.6005276,163.7830138,16/08/2005
1705,192.3671498,167.7100761,179.5546631,173.7680985,158.6106056,194.1924633,137.3177245,155.6177025,105.5189785,165.4113427,230.6603922,142.9629096,170.0367924,169.5633025,162.1338329,172.4212623,158.0254595,160.1099863,158.221986,159.4938694,159.4373445,158.6582285,155.5039856,138.8233442,156.1457966,198.3426306,186.3615375,159.2619491,169.0050394,155.8774467,149.7272396,152.9683435,154.6294453,155.2763361,153.4594804,150.9126484,164.5514223,174.6547749,171.1184412,160.3157543,171.7382594,164.1991728,17/08/2005
1706,192.3587482,167.7069921,180.1763118,174.2116873,158.7398063,194.2893182,137.5453318,155.8077392,105.9497959,165.7767317,230.6840396,143.1562416,170.4314742,169.91056,162.3359763,172.8411967,158.3305247,160.2476817,158.23004,160.0113975,160.0035771,159.0491514,155.7707904,139.2897977,156.0893592,198.4901572,186.3498212,159.5903842,169.3461828,156.1989739,149.7671633,153.1117627,154.8547224,155.5873467,153.6019724,150.9733407,164.7904393,175.2175364,171.5747791,160.6429732,171.9594651,164.4385715,18/08/2005
1707,192.4662886,167.820328,179.8893422,174.0945735,158.9190203,194.4192088,137.5256058,155.9878177,106.091375,165.6990211,230.7344873,143.2958395,170.2985199,169.8224752,162.3159362,172.728329,158.2916353,160.2612812,158.2670887,159.6005557,159.5253484,158.8114989,155.6313243,139.3519362,156.1732314,199.0917892,186.4311461,159.4741811,169.2496482,155.9789949,149.7799514,153.096117,154.7494185,155.4108937,153.556946,151.002328,164.7466756,175.0289143,171.4119193,160.5243464,171.9995325,164.1494054,19/08/2005
1708,192.5990338,167.7655875,179.8943268,174.2670357,158.8217724,194.6219282,137.6083031,156.0998481,106.1817076,165.8566839,230.8487829,143.3961062,170.4005352,169.9537555,162.4649299,172.885182,158.4506495,160.4278757,158.3854834,159.4788494,159.340398,158.8505912,155.7275863,139.4480439,156.1826377,199.206276,186.9370145,159.6154001,169.448444,155.9721914,149.8697799,153.2105626,154.8649385,155.485073,153.6557844,151.133677,164.9015317,175.215984,171.4987227,160.673227,172.1038749,164.0979218,22/08/2005
1709,192.8073934,167.8434577,180.2610498,174.5854891,158.7210514,194.7525697,137.6143726,156.2641594,106.3649787,166.0621684,230.8432652,143.5196393,170.6505561,170.19006,162.5999826,173.142454,158.5992931,160.5519715,158.4193104,159.9022815,159.8068387,159.162376,155.9453758,139.6187178,156.4859886,199.4367864,187.147908,159.8873476,169.7159593,156.2415587,149.9128227,153.3597766,155.056948,155.729544,153.7848234,151.177158,165.0555462,175.5342353,171.8079082,160.9279959,172.1739929,164.4154039,23/08/2005
1710,192.7721067,167.7648165,180.4796593,174.740304,158.7662022,194.8847127,137.6151313,156.3106313,106.4396769,166.1727565,230.9615021,143.6808416,170.7927084,170.328963,162.6784003,173.2702602,158.690899,160.6131695,158.4652185,160.0535861,159.9568314,159.3163616,156.06564,139.6560009,156.5628062,199.4175772,187.4290992,160.0551965,169.8460355,156.3597375,149.9783226,153.4414821,155.1646095,155.8633624,153.8732288,151.2170156,165.1548561,175.7166476,171.7029174,161.0832458,172.2900215,164.6196221,24/08/2005
1711,192.6511237,167.8650455,180.8043693,175.0154414,159.5796113,194.9042338,137.6614115,156.3330374,106.643794,166.4275573,231.1380691,143.7838781,171.0418931,170.5703493,162.8605036,173.5723474,158.8922593,160.7695642,158.559451,160.4531629,160.3783555,159.6581808,156.3218333,140.0487166,156.7211444,199.4821201,187.5255863,160.2835678,170.0382866,156.6318765,150.049125,153.6008368,155.388053,156.1536717,154.0294483,151.26412,165.3719912,176.0923395,171.8368427,161.3165186,172.5162357,164.8701756,25/08/2005
1712,192.8199958,167.8881753,180.9197268,175.0980628,159.8512107,194.9365188,137.6545833,156.1720455,106.883523,166.4357767,231.243694,143.7836011,171.0979179,170.6186266,162.8613749,173.5881157,158.8913951,160.7789139,158.5393159,160.49248,160.4261174,159.6762967,156.3097058,139.9716648,156.8489124,199.392221,187.4373695,160.2722702,170.1266403,156.6318765,150.0070179,153.5437588,155.3642155,156.1546575,153.9929331,151.2668376,165.4022892,176.1427939,171.8393228,161.3101494,172.5070535,165.0460778,26/08/2005
1713,192.7729469,167.9413738,180.9994802,175.1790799,159.9046971,194.8103822,137.7137611,156.2973536,106.8218536,166.5134873,231.2957182,143.7736298,171.1756836,170.6957008,162.9363074,173.6702768,158.9648527,160.8486116,158.6158294,160.5558734,160.4868868,159.745185,156.3781756,140.0851713,157.1060161,199.5597252,187.3346796,160.3561947,170.2051769,156.6973915,150.0806273,153.6022854,155.4338943,156.2214435,154.0612963,151.332965,165.4856085,176.226626,171.9228194,161.3937454,172.578841,165.1104323,29/08/2005
1714,192.7015333,167.721641,181.5627381,175.698873,159.6990873,194.8374115,137.802528,156.6508718,106.841831,166.8796234,231.4123786,143.7830472,171.5812359,171.0810719,163.1776597,174.0893813,159.2725104,161.0381552,158.7100619,161.162859,161.1624636,160.1749619,156.6950063,140.5773087,157.063688,199.8570836,187.3808556,160.6224934,170.5618639,157.092749,150.1826201,153.8123439,155.7092039,156.581989,154.2639149,151.413586,165.8500252,176.7063316,172.3179815,161.6763797,172.8083941,165.5257332,30/08/2005
1715,192.7544633,167.6005952,181.8967052,175.9699996,159.7227046,194.546847,137.844256,156.8973387,106.8644141,167.1381604,231.7875836,143.7614427,171.8362739,171.3216113,163.3649909,174.3740404,159.5023895,161.2149493,158.7962404,161.3302881,161.3085947,160.3952136,156.8708549,140.9990224,156.9210268,199.9431408,187.3877475,160.8403741,170.817926,157.2361259,150.2474962,153.9546042,155.8703032,156.7724891,154.3860901,151.5114183,166.1277563,177.0331214,172.3808107,161.901691,173.0421209,165.9212988,31/08/2005
1716,192.5326612,167.5728395,182.6678915,176.4817711,159.5490477,194.4417332,137.8503255,156.9587479,106.8965517,167.4699245,231.9176441,143.6503738,172.3095577,171.7357794,163.5924022,174.7483298,159.7858495,161.4240423,158.8775864,162.3032764,162.4032568,161.0497712,157.3316995,140.8217203,156.9445424,199.7464386,186.9439065,161.2107714,171.2032462,157.8456669,150.3800556,154.2446297,156.2776357,157.2892793,154.6699759,151.6083447,166.3979128,177.6308129,172.7842398,162.2567753,173.3334446,166.1529749,01/09/2005
1717,192.694812,167.4911143,182.3859064,176.2162596,159.417763,194.502549,137.8222539,156.9463001,106.8592026,167.2696705,232.0737167,143.5448444,172.0954929,171.5384355,163.450379,174.5416822,159.5922671,161.2761472,158.8324836,162.0640604,162.1654635,160.8087815,157.1384176,140.776152,156.861454,199.7118621,186.9225415,160.9920837,171.0404463,157.663233,150.3055104,154.1032387,156.0947945,157.0859641,154.5379169,151.5458408,166.2396903,177.3917363,172.5527641,162.0513678,173.249136,165.9633437,02/09/2005
1718,192.8359588,167.6036792,182.1957802,176.1248145,159.5309873,194.6234299,137.9140555,157.0458827,106.9191349,167.2823732,232.2132362,143.6387406,172.0285977,171.496934,163.4913305,174.5225943,159.6415269,161.3492448,158.884835,161.8723342,161.9270605,160.7382246,157.1273007,140.8656316,156.9578679,199.8294223,187.0431504,160.9872419,171.0330835,157.5866309,150.365708,154.1261278,156.1023911,157.054173,154.5648229,151.6038155,166.2624137,177.3016945,172.4725743,162.0521639,173.2374497,165.8715313,05/09/2005
1719,192.6679269,167.5358319,181.519301,175.5584968,159.531682,194.666977,137.9648878,156.8824013,106.8487796,166.9431368,232.0760815,143.6661616,171.5921064,171.078531,163.2926723,174.1167683,159.3796721,161.2021997,158.855035,161.1869352,161.1894948,160.1906941,156.7713084,140.4571741,156.7705271,199.6634549,187.3643149,160.6257212,170.6543081,157.1683432,150.3338937,153.9462019,155.8076971,156.6325097,154.3863647,151.5675813,165.9535432,176.7785204,172.1427213,161.6891182,173.0053924,165.3575535,06/09/2005
1720,192.6620458,168.012305,181.2002877,175.3114346,159.7157583,194.8681948,137.9231598,156.7629022,106.8366195,166.7750131,231.9310443,143.5575855,171.3780416,170.8777992,163.1715605,173.9292087,159.2336211,161.0653543,158.8260404,160.7950893,160.7669545,159.8796243,156.542402,139.9020696,156.6474623,199.4644476,187.3946394,160.5232366,170.4587846,156.9057794,150.2646509,153.7853985,155.5970892,156.3853278,154.2394799,151.5449349,165.80542,176.4975277,171.9120723,161.5776568,172.8952069,165.1524772,07/09/2005
1721,192.3058181,167.8935722,181.647476,175.7036859,159.757436,194.9139944,138.0369634,156.769541,106.7766872,166.9633117,232.0721402,143.6232298,171.6631825,171.1386659,163.2883158,174.1449853,159.3909068,161.1588512,158.8526188,161.2578386,161.2970099,160.1668574,156.7298728,139.8374455,156.6811679,199.2024342,187.3656933,160.7935701,170.6976668,157.1799343,150.310189,153.8772447,155.7545213,156.6044153,154.3440838,151.5657696,166.0074062,176.9081496,172.2692063,161.8268526,173.0396167,165.2048189,08/09/2005
1722,192.3032976,167.7370608,182.2484744,176.1424618,159.8296773,194.8531786,137.9808203,156.8658042,106.6463997,167.2995591,232.1785534,143.6722552,172.0578644,171.4943931,163.5052714,174.5723889,159.6216501,161.3262956,158.9291323,161.8937598,162.0008374,160.6242849,157.0360919,140.0387745,156.6482461,199.4221874,187.7736962,161.0889196,171.0314474,157.5717641,150.3700746,154.0548528,156.0088749,156.966193,154.5173255,151.6355204,166.2960781,177.3614636,172.720584,162.1333715,173.2599876,165.5857974,09/09/2005
1723,192.0168032,167.6260379,181.0315239,175.2087595,159.8956669,194.8359099,138.0779327,156.8002456,106.7054634,166.6696555,232.1320469,143.7755687,171.2634836,170.7710811,163.0948854,173.8296195,159.1212742,160.983757,158.7962404,160.7891255,160.7872787,159.8062071,156.4645839,139.6742282,156.7807172,199.6096691,187.8426156,160.5522873,170.3180732,156.8735259,150.2496795,153.6955804,155.5148369,156.3128737,154.1831969,151.5231944,165.7305167,176.3919614,171.9591941,161.5712875,172.872669,164.6505123,12/09/2005
1724,192.7149758,167.5967402,181.9301731,175.8344363,160.1235048,194.9049846,138.0908305,156.9006581,106.2946235,167.0036614,232.482028,143.8808211,171.8003178,171.2360674,163.314455,174.2329557,159.3744869,161.1537513,158.8864458,161.6024156,161.7191438,160.309878,156.7920262,139.9045552,156.9978444,199.947751,187.8694942,160.9888558,170.826925,157.3570766,150.3236009,153.8807216,155.782288,156.7042245,154.3707153,151.6056272,166.0781013,177.0967717,172.4287592,162.000414,173.1255948,165.4304886,13/09/2005
1725,192.5284604,167.0400839,182.2306723,176.0662576,159.7824426,194.8742013,138.0195135,156.7272184,106.2694346,167.123216,232.6081473,143.854508,171.9775901,171.4012264,163.3737039,174.4030873,159.4349814,161.19285,158.8719485,161.9814503,162.1451393,160.5665999,156.9519575,139.7330527,156.8763472,200.0614694,187.6820334,161.1373375,170.9749992,157.5813393,150.3529199,153.9583708,155.9158826,156.8922602,154.4563752,151.6282735,166.1538462,177.3125616,172.5833519,162.1389446,173.1189168,165.9599114,14/09/2005
1726,192.1226633,166.6754046,181.9529598,175.9162556,159.6511579,194.8614375,137.9224011,156.5994208,106.0731347,167.0880968,232.5324757,143.6506508,171.8504892,171.3131416,163.3745752,174.3458235,159.4254751,161.2081495,158.914635,161.5986606,161.6953645,160.3582666,156.8390202,139.1945186,156.8206937,199.7802468,188.0473063,161.0582549,170.9087339,157.377487,150.3641485,153.9192564,155.8380834,156.7416838,154.4132707,151.6645077,166.1134489,177.1798275,172.3750238,162.0625139,173.1882001,165.6407132,15/09/2005
1727,191.9756354,166.5027023,180.8905314,175.1012714,159.5552993,194.610666,137.8601885,156.4044049,105.1229045,166.6599417,232.3141317,143.3830882,171.2016055,170.7431311,163.1140542,173.8121914,159.1212742,161.0313554,158.8324836,160.3307939,160.2761247,159.4867944,156.2601852,138.9965037,156.3441113,199.2324005,187.6475737,160.6370187,170.3859747,156.6117181,150.2543581,153.6202491,155.3532136,156.0629809,154.097537,151.5784515,165.7061101,176.3958426,171.580566,161.6349798,172.8826859,164.9448268,16/09/2005
1728,191.3833228,165.3585499,181.399671,175.5641118,159.621289,194.4289694,137.8821905,156.4857306,105.2835925,166.9192259,232.1651532,143.0941981,171.5611673,171.0404174,163.3161976,174.1026599,159.3433754,161.1937,158.9847053,160.9287234,160.9433686,159.9029844,156.5823217,139.0495286,156.2814031,199.0049637,186.9163387,160.8242348,170.7066658,157.0138791,150.4018889,153.8474019,155.6439783,156.4168724,154.3248653,151.7088946,165.9863659,176.8235413,172.423799,161.8427757,173.1531411,165.365276,19/09/2005
1729,191.3740811,164.5921837,181.4210335,175.4702603,159.4754171,194.0933561,137.8571537,156.5073069,104.596543,166.9050288,231.8687729,142.723599,171.5586588,171.0167022,163.3310098,174.0860617,159.3338691,161.2582978,158.9951756,161.2339832,161.3039201,160.0641209,156.6732778,138.813402,155.7961983,198.8482166,187.2747197,160.8807224,170.7606597,157.1847219,150.4255936,153.8859368,155.7128712,156.5322076,154.3748336,151.7306351,166.0082478,176.7723106,172.0071427,161.8929333,173.1664969,165.579791,20/09/2005
1730,191.0287755,164.1773899,182.6515135,176.3117154,159.2705019,193.6173408,137.7554891,156.6965138,104.2968818,167.4773967,231.9160676,142.5430081,172.3296262,171.7086764,163.7161279,174.7723972,159.7728864,161.5787371,159.1498135,162.4311674,162.6564964,160.8555015,157.2142144,139.4936122,155.6504017,198.8190186,186.8749871,161.5077348,171.4274027,157.9179854,150.5503554,154.2150767,156.1862151,157.1438781,154.6924891,151.8955006,166.5056388,177.8077917,172.7181039,162.5282634,173.6147515,166.499631,21/09/2005
1731,190.5288805,163.7564281,182.2904873,176.0068985,159.3080118,193.3913461,137.5142255,156.5662266,102.5249718,167.3488754,231.4486379,142.2438697,172.1163977,171.5299658,163.6533937,174.5923067,159.7054782,161.551538,159.1562568,162.0605263,162.2343626,160.6190408,157.0641367,138.1041939,155.3588085,198.7575492,186.4766329,161.2745217,171.2760562,157.7133771,150.5706292,154.1608961,156.060741,156.9676717,154.6367552,151.9009357,166.3987544,177.5500858,172.3890777,162.318079,173.5387903,165.99595,22/09/2005
1732,190.1205629,164.2938097,181.6617177,175.5207957,159.0489157,193.8185586,137.606027,156.3761898,102.7143229,167.0387805,231.2492118,142.3953778,171.7150263,171.163228,163.4625773,174.212208,159.4764633,161.3968432,159.1151811,161.4542033,161.5764678,160.1485031,156.7427582,137.7007076,155.5343915,198.7283512,187.5345459,160.9686817,170.9259138,157.3318786,150.5007626,153.9905314,155.7898845,156.5923396,154.4569243,151.8565489,166.1126073,177.0641703,171.9286063,162.0059871,173.3276015,165.4665271,23/09/2005
1733,190.4650284,164.1365273,180.4461914,174.5694461,159.6963087,194.1812012,137.6181661,156.3587629,104.1118735,166.4783681,231.42972,142.5840011,170.9457312,170.4754887,163.1131829,173.5491099,159.0331251,161.1087029,159.0354459,160.3451513,160.3635189,159.3132628,156.1702396,137.4405541,155.8408779,198.8528268,187.8922376,160.277919,170.260807,156.6505231,150.4349508,153.6825423,155.314183,155.916594,154.1587619,151.7659634,165.6303653,176.2832903,171.0275043,161.3435878,172.9093975,164.5552676,26/09/2005
1734,190.531401,164.2706799,180.2083556,174.4996591,159.5038969,194.1624308,137.6189248,156.1911322,103.950317,166.3221998,231.3934607,142.4499428,170.7851827,170.3221872,162.9755162,173.4229636,158.8421353,160.9438084,158.9565161,160.1547504,160.1308066,159.2326945,156.0722091,137.4231553,155.7374094,198.6745655,187.6179383,160.1294373,170.1683628,156.5111779,150.3597818,153.5672274,155.1994489,155.8382252,154.0645909,151.6699428,165.4612018,176.0791437,171.1358019,161.1692303,172.7633183,164.2686757,27/09/2005
1735,190.3927746,164.071764,181.0051768,175.0002005,159.2545255,193.8403322,137.6811374,156.2085591,103.5803005,166.6606889,231.4470614,142.3826367,171.2768626,170.7516008,163.2264529,173.7848043,159.1549783,161.1877502,159.0757162,160.9569963,161.0868576,159.6350591,156.3420458,137.9376626,155.6692142,198.6015705,187.1417052,160.55955,170.5945875,156.9836414,150.4592793,153.7436765,155.4396572,156.1383923,154.2411272,151.8302791,165.7734388,176.6915834,171.7136645,161.5728798,173.0696673,165.0846905,28/09/2005
1736,190.36841,163.7433213,181.237316,175.082822,159.2809214,193.7614968,137.7964584,156.3263985,103.7540172,166.7570799,231.3201539,142.3543847,171.4257045,170.8989735,163.337109,173.8794141,159.2534979,161.3101461,159.1965271,161.2035014,161.3876559,159.7411327,156.4600361,137.6808232,155.6527533,198.1551488,187.286436,160.678981,170.7107562,157.1610357,150.5537864,153.8856471,155.5829439,156.2276045,154.3572623,151.9362641,165.8559165,176.7575624,171.8955383,161.6660297,173.1498022,165.2854765,29/09/2005
1737,190.2885948,163.67239,180.8114902,174.8253319,159.0753115,193.7036842,137.6758266,156.2674788,104.2543212,166.6487335,231.1885168,142.3217011,171.1999331,170.7058644,163.280474,173.7474584,159.1713982,161.2761472,159.1973325,160.5390863,160.6078159,159.3766686,156.2536161,137.5623457,155.4677641,198.0806172,187.5221404,160.5232366,170.562682,156.7918842,150.5307054,153.7868472,155.3914583,156.0065455,154.2532074,151.9299231,165.7086349,176.4206817,171.6624092,161.5115761,173.1848612,165.0812583,30/09/2005
